MarkettypeID	TradingDate	RiskPremium1	RiskPremium2	SMB1	SMB2	HML1	HML2
P9710	2009/11/16	0.025939	0.026939	0.007121	0.006809	-0.004895	-0.005054
P9710	2009/11/17	0.003939	0.003939	-0.004863	-0.002732	0.005209	0.005069
P9710	2009/11/18	0.006939	0.005939	-0.001313	-0.002246	0.012728	0.01155
P9710	2009/11/19	0.004939	0.005939	-0.016929	-0.015953	-0.000523	0.001407
P9710	2009/11/20	-0.003061	-0.003061	-0.01443	-0.013085	-0.012248	-0.01374
P9710	2009/11/23	0.008939	0.008939	-0.011486	-0.012732	-0.014164	-0.012751
P9710	2009/11/24	-0.037061	-0.037061	0.023757	0.025849	0.002747	0.002812
P9710	2009/11/25	0.021939	0.021939	-0.017643	-0.016788	-0.013415	-0.013513
P9710	2009/11/26	-0.037061	-0.036061	0.002091	0.003455	-0.003214	-0.002971
P9710	2009/11/27	-0.026061	-0.026061	-0.002605	0.004201	0.006354	0.011378
P9710	2009/11/30	0.033939	0.033939	-0.00802	-0.009981	-0.021696	-0.019686
P9710	2009/12/1	0.014939	0.013939	-0.017031	-0.019899	-0.0089	-0.008837
P9710	2009/12/2	0.010939	0.010939	-0.005998	-0.005837	-0.004485	-0.00676
P9710	2009/12/3	-0.001061	-0.000061	-0.017046	-0.01226	-0.0028	-0.002808
P9710	2009/12/4	0.009939	0.010939	0.048427	0.049338	0.030173	0.025758
P9710	2009/12/7	0.006939	0.005939	-0.015876	-0.017414	-0.005725	-0.005521
P9710	2009/12/8	-0.009061	-0.010061	-0.013439	-0.013607	-0.004567	-0.004971
P9710	2009/12/9	-0.016061	-0.016061	-0.003188	-0.00065	0.000195	0.000996
P9710	2009/12/10	0.004939	0.004939	-0.005466	-0.005311	-0.003398	-0.002073
P9710	2009/12/11	-0.001061	-0.001061	-0.005428	-0.000497	-0.004773	-0.005184
P9710	2009/12/14	0.013939	0.013939	0.024816	0.024995	0.014786	0.017796
P9710	2009/12/15	-0.007061	-0.008061	-0.011451	-0.01408	-0.008722	-0.004859
P9710	2009/12/16	-0.007061	-0.007061	-0.000685	-0.000634	-0.000139	-0.000475
P9710	2009/12/17	-0.024061	-0.024061	0.009493	0.009805	0.007548	0.006382
P9710	2009/12/18	-0.023061	-0.024061	0.013625	0.015365	0.011969	0.013253
P9710	2009/12/21	0.003939	0.003939	-0.011172	-0.011907	-0.007671	-0.007446
P9710	2009/12/22	-0.023061	-0.024061	0.008797	0.007953	0.004412	0.003595
P9710	2009/12/23	0.008939	0.008939	-0.009568	-0.010452	-0.01077	-0.009875
P9710	2009/12/24	0.027939	0.026939	-0.004032	-0.00365	-0.015972	-0.015125
P9710	2009/12/25	-0.002061	-0.002061	-0.014686	-0.010425	-0.00671	-0.006197
P9710	2009/12/28	0.014939	0.014939	-0.002182	-0.002554	-0.000706	-0.002213
P9710	2009/12/29	0.006939	0.006939	-0.000799	0.000536	0.003365	0.004576
P9710	2009/12/30	0.013939	0.014939	0.021913	0.023382	0.014483	0.011999
P9710	2009/12/31	0.005939	0.005939	-0.003873	-0.005168	0.001143	0.000603
P9710	2010/1/4	-0.009061	-0.009061	-0.013567	-0.013234	-0.012233	-0.012468
P9710	2010/1/5	0.008939	0.010939	0.000212	0.001513	-0.004247	-0.002327
P9710	2010/1/6	-0.007061	-0.007061	-0.007478	-0.005902	-0.008336	-0.008287
P9710	2010/1/7	-0.021061	-0.019061	-0.001233	0.002166	-0.001983	-0.000212
P9710	2010/1/8	0.003939	0.002939	-0.008134	-0.009892	0.001497	-0.000469
P9710	2010/1/11	0.003939	0.004939	-0.005016	-0.003466	0.000989	0.001972
P9710	2010/1/12	0.016939	0.018939	-0.007081	-0.001905	-0.0034	-0.001965
P9710	2010/1/13	-0.029061	-0.029061	-0.023064	-0.023719	-0.018813	-0.020809
P9710	2010/1/14	0.014939	0.013939	-0.011899	-0.013793	-0.016024	-0.014888
P9710	2010/1/15	0.003939	0.003939	-0.007697	-0.004306	-0.00613	-0.008527
P9710	2010/1/18	0.005939	0.005939	-0.010656	-0.009942	-0.010564	-0.012343
P9710	2010/1/19	0.000939	0.001939	0.002662	0.003237	0.001896	0.002648
P9710	2010/1/20	-0.031061	-0.030061	0.004712	0.004361	-0.001332	0.000497
P9710	2010/1/21	0.005939	0.003939	-0.001731	-0.00491	0.004037	0.000865
P9710	2010/1/22	-0.011061	-0.011061	0.019726	0.02011	0.022922	0.023222
P9710	2010/1/25	-0.012061	-0.012061	0.00336	0.002775	-0.004124	-0.003303
P9710	2010/1/26	-0.025061	-0.025061	0.012977	0.017434	0.009947	0.00924
P9710	2010/1/27	-0.012061	-0.011061	-0.005193	-0.002509	-0.00383	-0.002544
P9710	2010/1/28	0.003939	0.002939	-0.004383	-0.007342	-0.015715	-0.013118
P9710	2010/1/29	-0.000061	-0.000061	-0.008959	-0.008651	-0.01159	-0.011105
P9710	2010/2/1	-0.015061	-0.016061	0.00208	0.001473	-0.010489	-0.007544
P9710	2010/2/2	-0.003061	-0.003061	0.003393	0.002001	0.005671	0.005257
P9710	2010/2/3	0.022939	0.022939	0.009731	0.007109	0.010554	0.00987
P9710	2010/2/4	-0.001061	-0.002061	-0.012812	-0.016174	-0.009167	-0.009643
P9710	2010/2/5	-0.019061	-0.019061	-0.001537	-0.003681	-0.001377	-0.00238
P9710	2010/2/8	-0.001061	-0.001061	-0.004226	-0.004953	-0.00675	-0.006
P9710	2010/2/9	0.002939	0.003939	0.005257	0.004439	0.003331	0.003642
P9710	2010/2/10	0.011939	0.011939	-0.00269	-0.00235	-0.003716	-0.004592
P9710	2010/2/11	0.000939	0.000939	0.003374	0.004816	0.00049	0.001157
P9710	2010/2/12	0.011939	0.010939	-0.001087	0.018868	-0.010361	-0.106618
P9710	2010/2/22	-0.005061	-0.005061	-0.005901	-0.008155	-0.00362	-0.006795
P9710	2010/2/23	-0.006061	-0.007061	-0.015321	-0.02013	-0.007899	-0.007518
P9710	2010/2/24	0.013939	0.014939	-0.014455	-0.009562	-0.010849	-0.011404
P9710	2010/2/25	0.013939	0.013939	-0.005145	-0.003299	-0.002201	-0.004781
P9710	2010/2/26	-0.002061	-0.002061	-0.006394	-0.007946	-0.001571	-0.001793
P9710	2010/3/1	0.012939	0.011939	-0.002655	-0.004347	-0.001158	-0.001398
P9710	2010/3/2	-0.003061	-0.004061	-0.008028	-0.007643	-0.00077	-0.001412
P9710	2010/3/3	0.007939	0.007939	-0.005653	-0.006592	-0.004175	-0.004585
P9710	2010/3/4	-0.025061	-0.025061	0.00986	0.013089	0.004806	0.005929
P9710	2010/3/5	0.002939	0.002939	-0.004378	-0.001671	0.000468	0.000575
P9710	2010/3/8	0.007939	0.007939	-0.006655	-0.006873	-0.002595	-0.002808
P9710	2010/3/9	0.007939	0.007939	0.007157	0.007489	-0.007793	-0.014562
P9710	2010/3/10	-0.008061	-0.007061	0.003692	0.002513	0.00207	0.001972
P9710	2010/3/11	-0.000061	0.000939	-0.00026	0.001655	0.007408	0.00356
P9710	2010/3/12	-0.013061	-0.012061	-0.003338	0.001709	0.002276	0.002639
P9710	2010/3/15	-0.012061	-0.012061	-0.006118	-0.005634	0.000559	-0.003644
P9710	2010/3/16	0.006939	0.004939	-0.003521	-0.006632	-0.001215	-0.002025
P9710	2010/3/17	0.019939	0.019939	-0.003511	-0.005738	-0.007705	-0.007344
P9710	2010/3/18	-0.002061	-0.001061	-0.011378	-0.008179	-0.001687	-0.002445
P9710	2010/3/19	0.007939	0.007939	-0.001377	-0.001815	-0.002846	-0.001251
P9710	2010/3/22	0.002939	0.002939	-0.008783	-0.007344	-0.004651	-0.004378
P9710	2010/3/23	-0.007061	-0.006061	-0.004829	-0.001895	-0.005182	-0.005858
P9710	2010/3/24	0.001939	0.001939	-0.005989	-0.004797	-0.003081	-0.005212
P9710	2010/3/25	-0.012061	-0.012061	-0.006086	-0.002306	-0.00124	-0.002984
P9710	2010/3/26	0.013939	0.012939	0.004078	0.002328	0.001144	0.002849
P9710	2010/3/29	0.020939	0.020939	0.019652	0.020289	0.009536	0.008642
P9710	2010/3/30	0.002939	0.002939	-0.008729	-0.008067	-0.002865	-0.004119
P9710	2010/3/31	-0.005061	-0.004061	-0.019631	-0.010937	-0.009955	-0.011666
P9710	2010/4/1	0.012939	0.011939	-0.000439	-0.002424	-0.004013	-0.005097
P9710	2010/4/2	0.002939	0.003939	-0.001176	0.000983	0.000593	-0.000171
P9710	2010/4/6	-0.000061	0.000939	-0.009702	-0.00764	-0.006513	-0.007217
P9710	2010/4/7	-0.002061	-0.002061	-0.010513	-0.008643	-0.010689	-0.01102
P9710	2010/4/8	-0.009061	-0.009061	-0.004897	-0.007407	-0.014417	-0.010842
P9710	2010/4/9	0.009939	0.010939	-0.006177	-0.004218	-0.009182	-0.009841
P9710	2010/4/12	-0.005061	-0.004061	-0.017806	-0.017819	-0.02382	-0.021886
P9710	2010/4/13	0.006939	0.006939	0.031912	0.036951	0.019749	0.023818
P9710	2010/4/14	0.002939	0.001939	-0.005584	-0.009166	-0.016537	-0.013737
P9710	2010/4/15	-0.003061	-0.003061	0.014636	0.011602	0.007505	0.011291
P9710	2010/4/16	-0.011061	-0.011061	-0.011179	-0.010179	-0.007686	-0.009311
P9710	2010/4/19	-0.050061	-0.049061	-0.011643	-0.007967	-0.012457	-0.009168
P9710	2010/4/20	0.000939	-0.000061	-0.004609	-0.006856	-0.025961	-0.021576
P9710	2010/4/21	0.020939	0.020939	-0.011242	-0.011372	-0.015501	-0.01505
P9710	2010/4/22	-0.010061	-0.010061	-0.017457	-0.017431	-0.023993	-0.025161
P9710	2010/4/23	-0.006061	-0.006061	0.003062	0.002888	0.00099	0.002551
P9710	2010/4/26	-0.006061	-0.006061	0.004487	0.001539	-0.001388	-0.001224
P9710	2010/4/27	-0.022061	-0.023061	0.007208	0.010538	0.004613	0.002769
P9710	2010/4/28	-0.004061	-0.004061	0.005687	0.006593	0.005203	0.005926
P9710	2010/4/29	-0.013061	-0.013061	0.018584	0.021473	0.022324	0.023383
P9710	2010/4/30	-0.003061	-0.002061	0.042707	0.045895	0.028882	0.02783
P9710	2010/5/4	-0.012061	-0.012061	-0.005772	-0.00585	-0.021216	-0.017706
P9710	2010/5/5	0.008939	0.009939	-0.023952	-0.02427	-0.023655	-0.024885
P9710	2010/5/6	-0.039061	-0.039061	-0.008003	-0.009151	-0.012282	-0.013684
P9710	2010/5/7	-0.018061	-0.020061	0.00071	0.001403	-0.003994	-0.0036
P9710	2010/5/10	0.000939	-0.000061	0.026476	0.021088	0.029705	0.030421
P9710	2010/5/11	-0.021061	-0.020061	0.008627	0.00964	0.007712	0.009107
P9710	2010/5/12	0.001939	0.000939	0.035238	0.034533	0.031094	0.029983
P9710	2010/5/13	0.020939	0.019939	0.003916	0.003056	-0.015369	-0.014913
P9710	2010/5/14	-0.005061	-0.005061	-0.012665	-0.010576	-0.015785	-0.014774
P9710	2010/5/17	-0.053061	-0.053061	0.016742	0.021793	0.004215	0.005648
P9710	2010/5/18	0.016939	0.014939	0.014343	0.013089	0.007965	0.010826
P9710	2010/5/19	-0.002061	-0.002061	-0.001234	0.003004	-0.01193	-0.012774
P9710	2010/5/20	-0.014061	-0.014061	0.010175	0.010391	0.006714	0.005507
P9710	2010/5/21	0.013939	0.013939	-0.004825	-0.002411	-0.010004	-0.014262
P9710	2010/5/24	0.035939	0.035939	-0.011573	-0.013149	-0.011308	-0.013311
P9710	2010/5/25	-0.019061	-0.019061	-0.015617	-0.015493	-0.013936	-0.015459
P9710	2010/5/26	0.001939	0.000939	-0.001691	-0.004292	0.000806	0.000377
P9710	2010/5/27	0.015939	0.015939	-0.006858	-0.004221	-0.010121	-0.009602
P9710	2010/5/28	-0.000061	0.000939	-0.004124	-0.005234	-0.006102	-0.006223
P9710	2010/5/31	-0.024061	-0.024061	0.009728	0.012144	0.002233	0.003374
P9710	2010/6/1	-0.011061	-0.011061	0.014266	0.014439	0.001748	0.002614
P9710	2010/6/2	0.001939	0.003939	-0.019387	-0.016326	-0.012324	-0.013819
P9710	2010/6/3	-0.006061	-0.006061	-0.000138	0.000049	-0.00461	-0.003406
P9710	2010/6/4	0.002939	0.002939	-0.00788	-0.006427	-0.009572	-0.010328
P9710	2010/6/7	-0.015061	-0.014061	-0.020624	-0.013137	-0.026972	-0.027165
P9710	2010/6/8	-0.001061	0.000939	-0.019263	-0.014653	-0.013404	-0.013528
P9710	2010/6/9	0.028939	0.026939	0.009322	0.004849	0.010385	0.007529
P9710	2010/6/10	-0.008061	-0.006061	-0.018738	-0.010434	-0.01637	-0.014192
P9710	2010/6/11	0.000939	0.000939	0.004038	0.00678	0.010256	0.011899
P9710	2010/6/17	-0.005061	-0.006061	0.010248	0.004324	0.020884	0.020761
P9710	2010/6/18	-0.022061	-0.023061	0.027305	0.025759	0.022216	0.024677
P9710	2010/6/21	0.029939	0.028939	0.00075	0.001121	0.001136	0.001205
P9710	2010/6/22	0.002939	0.001939	-0.00596	-0.007708	-0.002426	-0.004335
P9710	2010/6/23	-0.007061	-0.006061	-0.008446	-0.005213	-0.005322	-0.005412
P9710	2010/6/24	-0.003061	-0.002061	-0.007019	-0.00512	-0.0023	-0.00199
P9710	2010/6/25	-0.007061	-0.008061	0.014563	0.01254	0.009393	0.010836
P9710	2010/6/28	-0.009061	-0.009061	0.008297	0.009449	0.012805	0.012481
P9710	2010/6/29	-0.046061	-0.046061	0.017708	0.018796	0.008337	0.009887
P9710	2010/6/30	-0.013061	-0.012061	0.01004	0.016425	-0.010035	-0.007059
P9710	2010/7/1	-0.011061	-0.011061	0.002964	0.001843	0.011571	0.011129
P9710	2010/7/2	0.000939	0.000939	0.005612	0.006324	0.018411	0.019533
P9710	2010/7/5	-0.007061	-0.006061	-0.000626	-0.000738	-0.001831	0.000387
P9710	2010/7/6	0.022939	0.021939	-0.005665	-0.006588	-0.006553	-0.008351
P9710	2010/7/7	0.006939	0.006939	-0.006768	-0.007144	-0.013014	-0.012682
P9710	2010/7/8	-0.002061	-0.002061	0.00035	0.000623	0.002487	0.001151
P9710	2010/7/9	0.024939	0.024939	-0.001969	-0.003373	-0.0091	-0.008255
P9710	2010/7/12	0.008939	0.007939	-0.002822	-0.005587	0.009033	0.008134
P9710	2010/7/13	-0.015061	-0.016061	-0.003609	-0.001942	-0.0075	-0.006657
P9710	2010/7/14	0.007939	0.007939	-0.000732	-0.003054	0.004786	0.004848
P9710	2010/7/15	-0.020061	-0.019061	0.007547	0.007976	-0.002123	0.000727
P9710	2010/7/16	-0.000061	0.000939	-0.008058	-0.006212	-0.003095	-0.004617
P9710	2010/7/19	0.022939	0.020939	0.003264	-0.000393	-0.005032	-0.00599
P9710	2010/7/20	0.020939	0.019939	-0.008284	-0.010099	-0.008612	-0.012283
P9710	2010/7/21	0.001939	0.001939	0.001247	0.000051	-0.002471	-0.001789
P9710	2010/7/22	0.011939	0.011939	-0.003362	-0.002877	-0.002607	-0.003932
P9710	2010/7/23	0.003939	0.004939	0.00306	0.004399	-0.000879	-0.000938
P9710	2010/7/26	0.006939	0.006939	-0.00659	-0.008034	-0.010632	-0.010398
P9710	2010/7/27	-0.004061	-0.004061	-0.002346	-0.003788	-0.009802	-0.008659
P9710	2010/7/28	0.022939	0.022939	0.002388	0.001413	0.003607	0.00221
P9710	2010/7/29	0.004939	0.004939	-0.002088	-0.004916	0.007164	0.006589
P9710	2010/7/30	-0.003061	-0.003061	-0.002222	-0.003228	-0.001329	-0.000708
P9710	2010/8/2	0.015939	0.014939	-0.003854	-0.004403	-0.008282	-0.009371
P9710	2010/8/3	-0.018061	-0.017061	-0.00378	-0.000485	-0.003512	-0.003609
P9710	2010/8/4	0.003939	0.004939	-0.005974	-0.007283	-0.011114	-0.008782
P9710	2010/8/5	-0.006061	-0.006061	-0.010905	-0.010694	-0.023399	-0.020784
P9710	2010/8/6	0.015939	0.015939	-0.007709	-0.003928	-0.005156	-0.006267
P9710	2010/8/9	0.005939	0.006939	-0.011637	-0.009204	-0.011773	-0.013183
P9710	2010/8/10	-0.030061	-0.029061	0.000742	0.009208	0.003422	0.004565
P9710	2010/8/11	0.005939	0.005939	-0.00627	-0.008552	-0.005337	-0.006876
P9710	2010/8/12	-0.012061	-0.012061	-0.002115	0.000214	-0.005786	-0.004282
P9710	2010/8/13	0.013939	0.013939	-0.006069	-0.007382	-0.009125	-0.010011
P9710	2010/8/16	0.021939	0.021939	0.001197	0.002569	-0.003429	-0.003452
P9710	2010/8/17	0.004939	0.004939	-0.00507	-0.004801	-0.006974	-0.006445
P9710	2010/8/18	-0.001061	-0.000061	-0.003056	0.002864	-0.002036	-0.003662
P9710	2010/8/19	0.005939	0.006939	0.003742	0.004505	0.008022	0.00969
P9710	2010/8/20	-0.018061	-0.017061	-0.001573	0.003224	0.008021	0.006682
P9710	2010/8/23	-0.000061	-0.000061	-0.009158	-0.011082	-0.009535	-0.008211
P9710	2010/8/24	0.006939	0.006939	-0.007229	-0.009323	-0.00555	-0.005136
P9710	2010/8/25	-0.021061	-0.021061	-0.001246	-0.003804	-0.007058	-0.004797
P9710	2010/8/26	0.002939	0.002939	-0.00574	-0.005107	-0.000673	0.000024
P9710	2010/8/27	0.002939	0.003939	-0.008652	-0.001586	-0.008116	-0.008866
P9710	2010/8/30	0.018939	0.017939	-0.007116	-0.006996	-0.019351	-0.019177
P9710	2010/8/31	-0.003061	-0.002061	-0.019142	-0.011551	-0.020646	-0.019636
P9710	2010/9/1	-0.007061	-0.008061	0.011316	0.008439	0.004814	0.005435
P9710	2010/9/2	0.013939	0.013939	-0.009721	-0.009315	-0.00961	-0.008569
P9710	2010/9/3	0.001939	0.000939	-0.009255	-0.011025	-0.01185	-0.010609
P9710	2010/9/6	0.011939	0.010939	0.0237	0.020025	0.01723	0.016015
P9710	2010/9/7	0.002939	0.001939	-0.005274	-0.007679	-0.000483	-0.00233
P9710	2010/9/8	-0.000061	0.001939	-0.014173	-0.005458	-0.020852	-0.019605
P9710	2010/9/9	-0.015061	-0.014061	-0.001717	0.002002	-0.009242	-0.009801
P9710	2010/9/10	0.003939	0.003939	-0.011565	-0.008306	-0.019571	-0.018198
P9710	2010/9/13	0.011939	0.010939	-0.004671	-0.006082	-0.010282	-0.009637
P9710	2010/9/14	0.000939	-0.000061	-0.000279	-0.000805	-0.005931	-0.005825
P9710	2010/9/15	-0.016061	-0.015061	0.003539	0.004737	0.00214	0.002989
P9710	2010/9/16	-0.020061	-0.019061	0.008503	0.011768	-0.000882	-0.000659
P9710	2010/9/17	-0.000061	-0.001061	0.002787	-0.000085	-0.009821	-0.007455
P9710	2010/9/20	-0.004061	-0.005061	0.012385	0.010197	-0.000445	-0.000106
P9710	2010/9/21	0.001939	0.000939	0.007178	0.007946	0.002498	0.001865
P9710	2010/9/27	0.016939	0.015939	-0.006144	-0.008161	-0.020678	-0.020805
P9710	2010/9/28	-0.007061	-0.006061	0.00059	0.001863	-0.014539	-0.012797
P9710	2010/9/29	-0.003061	-0.003061	0.014012	0.013299	0.013997	0.015166
P9710	2010/9/30	0.016939	0.016939	0.005422	0.006574	-0.001396	-0.008185
P9710	2010/10/8	0.029939	0.029939	0.011773	0.01109	-0.005861	-0.005187
P9710	2010/10/11	0.020939	0.020939	0.019916	0.020099	0.034446	0.031477
P9710	2010/10/12	0.009939	0.009939	0.009479	0.005804	-0.00306	0.000663
P9710	2010/10/13	0.008939	0.007939	0.006095	0.006273	0.012588	0.00815
P9710	2010/10/14	-0.002061	0.000939	0.034457	0.042784	0.014309	0.015299
P9710	2010/10/15	0.027939	0.026939	0.043652	0.045214	0.02321	0.020299
P9710	2010/10/18	-0.006061	-0.007061	0.012237	0.011004	0.020114	0.021431
P9710	2010/10/19	0.019939	0.018939	-0.016661	-0.017465	-0.029987	-0.026831
P9710	2010/10/20	0.003932	0.002932	0.005218	0.004383	-0.02799	-0.028313
P9710	2010/10/21	-0.004068	-0.004068	-0.010444	-0.011835	-0.013895	-0.014089
P9710	2010/10/22	-0.000068	-0.000068	-0.012536	-0.011143	-0.016665	-0.015906
P9710	2010/10/25	0.025932	0.025932	0.005166	0.006359	-0.017569	-0.016545
P9710	2010/10/26	-0.003068	-0.003068	-0.009996	-0.008825	-0.007347	-0.00619
P9710	2010/10/27	-0.014068	-0.013068	-0.011757	-0.0102	0.004771	0.002813
P9710	2010/10/28	-0.001068	-0.000068	-0.006564	-0.004148	0.003379	0.002944
P9710	2010/10/29	-0.003068	-0.002068	-0.015546	-0.014073	-0.020662	-0.019554
P9710	2010/11/1	0.026932	0.026932	0.005235	0.005429	-0.016218	-0.014691
P9710	2010/11/2	-0.005068	-0.003068	-0.000234	-0.002093	-0.000067	-0.000307
P9710	2010/11/3	-0.008068	-0.008068	0.007385	0.005742	0.018989	0.01941
P9710	2010/11/4	0.018932	0.018932	0.000499	0.000301	-0.01184	-0.008157
P9710	2010/11/5	0.014932	0.013932	-0.000319	0.000143	0.00677	0.004142
P9710	2010/11/8	0.010932	0.011932	-0.019477	-0.015996	-0.003465	-0.004378
P9710	2010/11/9	-0.006068	-0.004068	-0.01867	-0.013708	-0.025298	-0.023504
P9710	2010/11/10	-0.004068	-0.003068	-0.013382	-0.009982	-0.025727	-0.02477
P9710	2010/11/11	0.008932	0.005932	0.023761	0.022362	0.02721	0.024621
P9710	2010/11/12	-0.053068	-0.055068	0.008239	0.009949	0.009559	0.00903
P9710	2010/11/15	0.011932	0.012932	-0.019903	-0.017452	-0.016218	-0.016715
P9710	2010/11/16	-0.043068	-0.041068	-0.020787	-0.017995	-0.010884	-0.009222
P9710	2010/11/17	-0.023068	-0.024068	0.004229	0.006997	0.028066	0.025931
P9710	2010/11/18	0.012932	0.011932	-0.002267	-0.003784	-0.009639	-0.010152
P9710	2010/11/19	0.011932	0.013932	-0.02022	-0.015015	-0.030621	-0.030617
P9710	2010/11/22	0.000932	0.000932	-0.017112	-0.016311	-0.023088	-0.022924
P9710	2010/11/23	-0.018068	-0.017068	-0.01738	-0.006127	-0.011273	-0.009231
P9710	2010/11/24	0.011932	0.014932	-0.008331	-0.008917	-0.031534	-0.027279
P9710	2010/11/25	0.011932	0.010932	0.007197	0.003375	0.007161	0.008047
P9710	2010/11/26	-0.009068	-0.008068	-0.01071	-0.007087	-0.011392	-0.010413
P9710	2010/11/29	-0.000068	-0.000068	-0.007487	-0.008002	-0.011091	-0.008694
P9710	2010/11/30	-0.018068	-0.019068	0.015534	0.017362	0.011422	0.01021
P9710	2010/12/1	-0.000068	0.000932	-0.002166	-0.003218	0.004362	0.005434
P9710	2010/12/2	0.007932	0.007932	0.000369	-0.00052	0.008333	0.008328
P9710	2010/12/3	-0.000068	-0.002068	0.00419	0.006603	0.00655	0.007281
P9710	2010/12/6	0.000932	-0.001068	0.02314	0.019904	0.0212	0.017501
P9710	2010/12/7	0.007932	0.008932	-0.007487	-0.003438	-0.014504	-0.015372
P9710	2010/12/8	-0.008068	-0.008068	-0.005012	-0.004171	-0.012509	-0.011708
P9710	2010/12/9	-0.015068	-0.015068	0.005623	0.005263	0.007506	0.007533
P9710	2010/12/10	0.010932	0.011932	-0.001951	-0.000381	-0.005784	-0.006605
P9710	2010/12/13	0.028932	0.028932	0.000666	0.001528	-0.003537	-0.005184
P9710	2010/12/14	0.002932	0.002932	-0.011431	-0.010581	-0.010159	-0.008684
P9710	2010/12/15	-0.006068	-0.005068	-0.004942	-0.004916	-0.004941	-0.004435
P9710	2010/12/16	-0.004068	-0.003068	-0.009899	-0.006802	-0.003297	-0.002732
P9710	2010/12/17	-0.002068	-0.000068	-0.00984	-0.006197	-0.002607	-0.001795
P9710	2010/12/20	-0.014068	-0.014068	-0.002231	-0.000425	-0.000936	-0.002385
P9710	2010/12/21	0.016932	0.016932	0.007735	0.005599	0.012345	0.010803
P9710	2010/12/22	-0.008068	-0.008068	-0.001926	-0.001103	-0.00299	-0.002812
P9710	2010/12/23	-0.009068	-0.010068	0.012197	0.010314	0.013404	0.012592
P9710	2010/12/24	-0.008068	-0.010068	0.011652	0.011282	0.01547	0.015286
P9710	2010/12/27	-0.020074	-0.020074	0.012506	0.010743	0.005673	0.004133
P9710	2010/12/28	-0.018074	-0.018074	0.002795	0.004567	-0.001008	-0.001562
P9710	2010/12/29	0.007926	0.008926	-0.009681	-0.007856	-0.014829	-0.013766
P9710	2010/12/30	0.003926	0.002926	0.000058	0.00204	-0.008773	-0.009156
P9710	2010/12/31	0.016926	0.018926	-0.000541	-0.000207	-0.02022	-0.019675
P9710	2011/1/4	0.014926	0.015926	0.000566	0.000871	0.001377	0.000187
P9710	2011/1/5	-0.005074	-0.004074	-0.006808	-0.006623	-0.003497	-0.0036
P9710	2011/1/6	-0.006074	-0.006074	-0.00114	-0.004346	0.001448	0.002579
P9710	2011/1/7	0.004926	0.003926	0.009563	0.009691	0.024591	0.024654
P9710	2011/1/10	-0.018074	-0.018074	0.004784	0.005537	0.013676	0.011666
P9710	2011/1/11	0.003926	0.001926	0.015303	0.012955	0.017511	0.017656
P9710	2011/1/12	0.005926	0.005926	-0.002649	-0.002561	0.005301	0.005634
P9710	2011/1/13	0.002926	0.001926	0.004305	0.002414	-0.002537	-0.001509
P9710	2011/1/14	-0.013074	-0.014074	0.008938	0.006339	0.010818	0.011912
P9710	2011/1/17	-0.033074	-0.034074	0.010722	0.008001	0.010622	0.010316
P9710	2011/1/18	0.001926	0.000926	0.000017	-0.003021	-0.006508	-0.003942
P9710	2011/1/19	0.017926	0.018926	-0.002829	-0.001428	-0.015961	-0.015524
P9710	2011/1/20	-0.030074	-0.030074	0.006036	0.006573	0.007723	0.008076
P9710	2011/1/21	0.011926	0.011926	0.007534	0.006048	0.01691	0.015585
P9710	2011/1/24	-0.010074	-0.012074	0.012246	0.007563	0.025612	0.026432
P9710	2011/1/25	-0.007074	-0.008074	0.011441	0.012839	0.011188	0.011695
P9710	2011/1/26	0.011926	0.011926	-0.005136	-0.004248	-0.008485	-0.008101
P9710	2011/1/27	0.014926	0.014926	0.003214	0.005002	-0.01359	-0.014634
P9710	2011/1/28	0.001926	0.002926	-0.008327	-0.008576	-0.01646	-0.015209
P9710	2011/1/31	0.012926	0.012926	0.001517	0.00254	-0.005555	-0.005236
P9710	2011/2/1	0.002926	0.001926	0.002836	0.000948	-0.005035	-0.004527
P9710	2011/2/9	-0.009081	-0.009081	-0.003494	-0.005043	-0.001096	-0.001521
P9710	2011/2/10	0.017919	0.018919	-0.011893	-0.010832	-0.0154	-0.015125
P9710	2011/2/11	0.004919	0.004919	-0.006045	-0.005064	-0.006711	-0.006532
P9710	2011/2/14	0.024919	0.024919	0.012581	0.013248	0.004404	0.003419
P9710	2011/2/15	-0.000081	-0.000081	-0.003251	-0.003893	-0.00424	-0.004539
P9710	2011/2/16	0.008919	0.009919	-0.009126	-0.007688	-0.010566	-0.010946
P9710	2011/2/17	0.000919	0.000919	-0.003187	-0.001823	-0.00618	-0.007756
P9710	2011/2/18	-0.009081	-0.009081	0.000012	-0.003505	0.000155	0.001751
P9710	2011/2/21	0.011919	0.012919	-0.006886	-0.006606	-0.011958	-0.012738
P9710	2011/2/22	-0.026081	-0.026081	0.001296	-0.000566	-0.001244	-0.00005
P9710	2011/2/23	0.002919	0.003919	-0.012339	-0.009644	-0.011766	-0.012158
P9710	2011/2/24	0.004919	0.004919	0.000549	-0.004992	0.001183	0.001954
P9710	2011/2/25	0.000919	-0.000081	-0.000466	-0.002291	-0.00014	-0.000532
P9710	2011/2/28	0.008919	0.008919	-0.001642	-0.00383	-0.006587	-0.006068
P9710	2011/3/1	0.004919	0.004919	0.003599	0.001869	0.000927	0.001374
P9710	2011/3/2	-0.002081	-0.002081	-0.000034	-0.002877	0.003925	0.002521
P9710	2011/3/3	-0.005081	-0.006081	0.012949	0.011009	0.022133	0.022091
